event_id,channel_idx,dist_deg,p_max_amp,s_max_amp,depth_km
ak0237eejw69_TERRA.h5,3640,3.0888713540449158,1.0989209986810542,0.2432893417958763,31.4
ak0237eejw69_TERRA.h5,3660,3.090587673827821,3.1468112381147155,0.7294168221115506,31.4
ak0237eejw69_TERRA.h5,3680,3.0923039955887694,3.5586483134921956,0.6795203469856961,31.4
ak0237eejw69_TERRA.h5,3700,3.0940203193923033,3.4020981113015374,0.6372886886862368,31.4
ak0237eejw69_TERRA.h5,3720,3.0957366450976003,2.807633373386256,0.6435050995626705,31.4
ak0237eejw69_TERRA.h5,3740,3.0974529723984228,3.916638728570998,0.7334146696102298,31.4
ak0237eejw69_TERRA.h5,3760,3.099169302032369,4.057280753259129,0.7033404174831286,31.4
ak0237eejw69_TERRA.h5,3780,3.100885633254014,4.017477243852714,0.5459964491491961,31.4
ak0237eejw69_TERRA.h5,3800,3.102601966361759,2.152153166287913,0.3479269028281296,31.4
ak0237eejw69_TERRA.h5,3820,3.1043118994353796,1.1589164590077334,0.2616409287239729,31.4
ak0237eejw69_TERRA.h5,3840,3.1060115901864163,1.1206973783373373,0.1702842544614004,31.4
ak0237eejw69_TERRA.h5,3860,3.107711301293198,1.5267022979991656,0.4510068095355298,31.4
ak0237eejw69_TERRA.h5,3880,3.109411033227268,0.8026926292686514,0.25647391618440074,31.4
ak0237eejw69_TERRA.h5,3900,3.111110785513455,2.222933704960472,0.41726863678861115,31.4
ak0237eejw69_TERRA.h5,3920,3.112810558047338,1.0535905174220386,0.19378190313963245,31.4
ak0237eejw69_TERRA.h5,3940,3.114516752510105,1.5658324884820334,0.5370726389429018,31.4
ak0237eejw69_TERRA.h5,3960,3.11623129088623,0.7927278435654774,0.17638837149436948,31.4
ak0237eejw69_TERRA.h5,3980,3.117945832787653,1.418151027476927,0.3275321027090031,31.4
ak0237eejw69_TERRA.h5,4000,3.1196603792498925,1.6679016089765364,0.2932228867451,31.4
ak0237eejw69_TERRA.h5,4020,3.121374929085116,1.7430568757710947,0.26707361030717996,31.4
ak0237eejw69_TERRA.h5,4040,3.123068851448824,1.7770570860143768,0.3717415711438634,31.4
ak0237eejw69_TERRA.h5,4060,3.124728581501198,1.6545660802345599,0.3277478837934123,31.4
ak0237eejw69_TERRA.h5,4080,3.126388374804175,2.9740608120846894,0.5579480041216792,31.4
ak0237eejw69_TERRA.h5,4100,3.1281038852553844,1.3680290025145045,0.2920180338134491,31.4
ak0237eejw69_TERRA.h5,4120,3.129821239674992,1.3467320869724417,0.35899683460692944,31.4
ak0237eejw69_TERRA.h5,4140,3.131538594113728,1.1022557772163555,0.1925016629744253,31.4
ak0237eejw69_TERRA.h5,4160,3.1332410612743873,1.7079946557291674,0.4481314903157974,31.4
ak0237eejw69_TERRA.h5,4180,3.134924601104922,2.1403225767350045,0.39924979927044846,31.4
ak0237eejw69_TERRA.h5,4200,3.1366081789301905,1.4859624466970214,0.2956336955272296,31.4
ak0237eejw69_TERRA.h5,4220,3.1382917946174276,1.3095442296016704,0.36092992701994386,31.4
ak0237eejw69_TERRA.h5,4240,3.139975447663715,0.9906605991383916,0.43758620284262645,31.4
ak0237eejw69_TERRA.h5,4260,3.1416591385127193,1.1769534361474716,0.2875247421693613,31.4
ak0237eejw69_TERRA.h5,4280,3.1433428674022887,1.4160498495137004,0.28219872527085715,31.4
ak0237eejw69_TERRA.h5,4300,3.1450266330894863,1.6009846702940391,0.26040338901500476,31.4
ak0237eejw69_TERRA.h5,4320,3.146710436690074,1.2829552754516746,0.2583393989859992,31.4
ak0237eejw69_TERRA.h5,4340,3.1483942778391527,1.2009711234898361,0.40096801836261464,31.4
ak0237eejw69_TERRA.h5,4360,3.1500781558973503,1.3598472297622028,0.3967822568688441,31.4
ak0237eejw69_TERRA.h5,4380,3.151762071747798,0.9941572906679054,0.631596558352262,31.4
ak0237eejw69_TERRA.h5,4400,3.1534460244499587,0.9726219219700178,0.4650962243327704,31.4
